"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Myeloid Dendritic Cell Differentiation (GO:0043011)","1/9",0.125604216429539,0.244520121695412,0,0,8.34576271186441,17.314281690622,"TGFBR2"
"Negative Regulation Of Bone Resorption (GO:0045779)","1/9",0.125604216429539,0.244520121695412,0,0,8.34576271186441,17.314281690622,"TNFAIP3"
"Negative Regulation Of Cell Adhesion Mediated By Integrin (GO:0033629)","1/9",0.125604216429539,0.244520121695412,0,0,8.34576271186441,17.314281690622,"CYP1B1"
"Negative Regulation Of Leukocyte Migration (GO:0002686)","1/9",0.125604216429539,0.244520121695412,0,0,8.34576271186441,17.314281690622,"HMOX1"
"Negative Regulation Of Lipid Localization (GO:1905953)","1/9",0.125604216429539,0.244520121695412,0,0,8.34576271186441,17.314281690622,"NR1H3"
"Negative Regulation Of Protein Autophosphorylation (GO:0031953)","1/9",0.125604216429539,0.244520121695412,0,0,8.34576271186441,17.314281690622,"ENG"
"Negative Regulation Of Transforming Growth Factor Beta Production (GO:0071635)","1/9",0.125604216429539,0.244520121695412,0,0,8.34576271186441,17.314281690622,"TYROBP"
"Negative Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042532)","1/9",0.125604216429539,0.244520121695412,0,0,8.34576271186441,17.314281690622,"SOCS3"
"Negative Regulation Of Vascular Endothelial Growth Factor Signaling Pathway (GO:1900747)","1/9",0.125604216429539,0.244520121695412,0,0,8.34576271186441,17.314281690622,"DCN"
"Positive Regulation Of Cardiocyte Differentiation (GO:1905209)","1/9",0.125604216429539,0.244520121695412,0,0,8.34576271186441,17.314281690622,"TGFB1"
"Positive Regulation Of Epidermis Development (GO:0045684)","1/9",0.125604216429539,0.244520121695412,0,0,8.34576271186441,17.314281690622,"SFRP4"
"Positive Regulation Of Mesenchymal Cell Proliferation (GO:0002053)","1/9",0.125604216429539,0.244520121695412,0,0,8.34576271186441,17.314281690622,"TGFBR2"
"Positive Regulation Of Monocyte Differentiation (GO:0045657)","1/9",0.125604216429539,0.244520121695412,0,0,8.34576271186441,17.314281690622,"CD4"
"Positive Regulation Of Myoblast Fusion (GO:1901741)","1/9",0.125604216429539,0.244520121695412,0,0,8.34576271186441,17.314281690622,"CD53"
"Positive Regulation Of Vasculogenesis (GO:2001214)","1/9",0.125604216429539,0.244520121695412,0,0,8.34576271186441,17.314281690622,"CD34"
"Protein K11-linked Deubiquitination (GO:0035871)","1/9",0.125604216429539,0.244520121695412,0,0,8.34576271186441,17.314281690622,"TNFAIP3"
"Regulation Of Cardiac Muscle Cell Differentiation (GO:2000725)","1/9",0.125604216429539,0.244520121695412,0,0,8.34576271186441,17.314281690622,"TGFB1"
"Regulation Of Osteoclast Differentiation (GO:0045670)","2/42",0.127969833027232,0.248452682123977,0,0,3.34421768707483,6.87558021149377,"CCL3;NEDD9"
"Lipid Modification (GO:0030258)","2/42",0.127969833027232,0.248452682123977,0,0,3.34421768707483,6.87558021149377,"PLPP3;PLPP1"
"Potassium Ion Import Across Plasma Membrane (GO:1990573)","2/42",0.127969833027232,0.248452682123977,0,0,3.34421768707483,6.87558021149377,"SLC12A4;ATP1A2"
"Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043281)","3/84",0.128382490529249,0.249029705100351,0,0,2.48047023132347,5.09176359701794,"CLEC7A;CARD8;UACA"
"Calcium-Mediated Signaling (GO:0019722)","3/85",0.131709319547843,0.253912218241822,0,0,2.45009572962624,4.96673093679345,"PTPRC;CCL3;SLC8A1"
"Positive Regulation Of Canonical Wnt Signaling Pathway (GO:0090263)","3/85",0.131709319547843,0.253912218241822,0,0,2.45009572962624,4.96673093679345,"SFRP4;SFRP2;TGFB1"
"Positive Regulation Of Endothelial Cell Migration (GO:0010595)","3/85",0.131709319547843,0.253912218241822,0,0,2.45009572962624,4.96673093679345,"TGFB1;PLPP3;ETS1"
"Plasma Membrane Bounded Cell Projection Organization (GO:0120036)","4/132",0.132599328057545,0.253912218241822,0,0,2.09503424657534,4.23285594046762,"GPRIN3;CSF1R;PTPRM;LAMB1"
"Positive Regulation Of Developmental Process (GO:0051094)","6/233",0.132953407102768,0.253912218241822,0,0,1.77520887133526,3.58193930054661,"PHLDB1;PINK1;ZBTB16;AKR1B1;SHANK3;DCN"
"Regulation Of Primary Metabolic Process (GO:0080090)","2/43",0.132962575061108,0.253912218241822,0,0,3.26248548199768,6.58267643981533,"TREM2;PLPP1"
"Ephrin Receptor Signaling Pathway (GO:0048013)","2/43",0.132962575061108,0.253912218241822,0,0,3.26248548199768,6.58267643981533,"MMP2;FYN"
"mRNA Transcription (GO:0009299)","2/43",0.132962575061108,0.253912218241822,0,0,3.26248548199768,6.58267643981533,"C5AR1;NR1H3"
"Positive Regulation Of Cell-Matrix Adhesion (GO:0001954)","2/43",0.132962575061108,0.253912218241822,0,0,3.26248548199768,6.58267643981533,"EFEMP2;THY1"
"Positive Regulation Of GTPase Activity (GO:0043547)","6/234",0.134874394146025,0.253912218241822,0,0,1.76733212341198,3.54069323063341,"RGS1;CCL3;CCL2;TBC1D2B;THY1;TGM2"
"Cellular Response To Ketone (GO:1901655)","2/44",0.137998889425944,0.253912218241822,0,0,3.1846452866861,6.30722069502472,"POSTN;AKR1B1"
"Regulation Of Viral Entry Into Host Cell (GO:0046596)","2/44",0.137998889425944,0.253912218241822,0,0,3.1846452866861,6.30722069502472,"CD4;TRIM22"
"Extracellular Matrix Disassembly (GO:0022617)","2/44",0.137998889425944,0.253912218241822,0,0,3.1846452866861,6.30722069502472,"MMP2;CTSS"
"Lymphocyte Chemotaxis (GO:0048247)","2/44",0.137998889425944,0.253912218241822,0,0,3.1846452866861,6.30722069502472,"CCL3;CCL2"
"Positive Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001961)","2/44",0.137998889425944,0.253912218241822,0,0,3.1846452866861,6.30722069502472,"AXL;CASP4"
"Regulation Of Cell-Substrate Adhesion (GO:0010810)","2/44",0.137998889425944,0.253912218241822,0,0,3.1846452866861,6.30722069502472,"RAC2;THY1"
"Regulation Of Dendritic Cell Differentiation (GO:2001198)","1/10",0.138551080607614,0.253912218241822,0,0,7.4180790960452,14.6619535677713,"TMEM176B"
"N-acetylneuraminate Metabolic Process (GO:0006054)","1/10",0.138551080607614,0.253912218241822,0,0,7.4180790960452,14.6619535677713,"ST6GAL1"
"Regulation Of Gene Expression By Genomic Imprinting (GO:0006349)","1/10",0.138551080607614,0.253912218241822,0,0,7.4180790960452,14.6619535677713,"IGF2"
"T Cell Chemotaxis (GO:0010818)","1/10",0.138551080607614,0.253912218241822,0,0,7.4180790960452,14.6619535677713,"CCL3"
"T-helper Cell Lineage Commitment (GO:0002295)","1/10",0.138551080607614,0.253912218241822,0,0,7.4180790960452,14.6619535677713,"SOCS3"
"Acidic Amino Acid Transport (GO:0015800)","1/10",0.138551080607614,0.253912218241822,0,0,7.4180790960452,14.6619535677713,"SLC1A3"
"Regulation Of Lipid Transport (GO:0032368)","1/10",0.138551080607614,0.253912218241822,0,0,7.4180790960452,14.6619535677713,"NR1H3"
"Regulation Of Long-Term Neuronal Synaptic Plasticity (GO:0048169)","1/10",0.138551080607614,0.253912218241822,0,0,7.4180790960452,14.6619535677713,"SHANK3"
"Regulation Of Low-Density Lipoprotein Particle Clearance (GO:0010988)","1/10",0.138551080607614,0.253912218241822,0,0,7.4180790960452,14.6619535677713,"TREM2"
"Ammonium Transmembrane Transport (GO:0072488)","1/10",0.138551080607614,0.253912218241822,0,0,7.4180790960452,14.6619535677713,"SLC12A4"
"Regulation Of Microtubule Nucleation (GO:0010968)","1/10",0.138551080607614,0.253912218241822,0,0,7.4180790960452,14.6619535677713,"PDE4DIP"
"Regulation Of Mitochondrial Depolarization (GO:0051900)","1/10",0.138551080607614,0.253912218241822,0,0,7.4180790960452,14.6619535677713,"DCN"
"Regulation Of Phospholipase Activity (GO:0010517)","1/10",0.138551080607614,0.253912218241822,0,0,7.4180790960452,14.6619535677713,"RGS2"
"calcineurin-NFAT Signaling Cascade (GO:0033173)","1/10",0.138551080607614,0.253912218241822,0,0,7.4180790960452,14.6619535677713,"NFATC2"
"Cellular Response To UV-A (GO:0071492)","1/10",0.138551080607614,0.253912218241822,0,0,7.4180790960452,14.6619535677713,"MMP2"
"Cellular Response To Interleukin-15 (GO:0071350)","1/10",0.138551080607614,0.253912218241822,0,0,7.4180790960452,14.6619535677713,"IL2RG"
"Sarcoplasmic Reticulum Calcium Ion Transport (GO:0070296)","1/10",0.138551080607614,0.253912218241822,0,0,7.4180790960452,14.6619535677713,"CCL3"
"Signal Release (GO:0023061)","1/10",0.138551080607614,0.253912218241822,0,0,7.4180790960452,14.6619535677713,"TGM2"
"Steroid Hormone Mediated Signaling Pathway (GO:0043401)","1/10",0.138551080607614,0.253912218241822,0,0,7.4180790960452,14.6619535677713,"PLPP1"
"Surfactant Homeostasis (GO:0043129)","1/10",0.138551080607614,0.253912218241822,0,0,7.4180790960452,14.6619535677713,"CTSH"
"Urogenital System Development (GO:0001655)","1/10",0.138551080607614,0.253912218241822,0,0,7.4180790960452,14.6619535677713,"ANXA1"
"Interleukin-15-Mediated Signaling Pathway (GO:0035723)","1/10",0.138551080607614,0.253912218241822,0,0,7.4180790960452,14.6619535677713,"IL2RG"
"Mesonephros Development (GO:0001823)","1/10",0.138551080607614,0.253912218241822,0,0,7.4180790960452,14.6619535677713,"ZBTB16"
"Mitotic G1/S Transition Checkpoint Signaling (GO:0044819)","1/10",0.138551080607614,0.253912218241822,0,0,7.4180790960452,14.6619535677713,"PLK3"
"Negative Regulation Of B Cell Proliferation (GO:0030889)","1/10",0.138551080607614,0.253912218241822,0,0,7.4180790960452,14.6619535677713,"TYROBP"
"Negative Regulation Of Alpha-Beta T Cell Activation (GO:0046636)","1/10",0.138551080607614,0.253912218241822,0,0,7.4180790960452,14.6619535677713,"VSIR"
"Negative Regulation Of Autophagosome Assembly (GO:1902902)","1/10",0.138551080607614,0.253912218241822,0,0,7.4180790960452,14.6619535677713,"PINK1"
"Negative Regulation Of Hemostasis (GO:1900047)","1/10",0.138551080607614,0.253912218241822,0,0,7.4180790960452,14.6619535677713,"TFPI"
"Negative Regulation Of Lipopolysaccharide-Mediated Signaling Pathway (GO:0031665)","1/10",0.138551080607614,0.253912218241822,0,0,7.4180790960452,14.6619535677713,"CARD8"
"Negative Regulation Of Natural Killer Cell Mediated Immunity (GO:0002716)","1/10",0.138551080607614,0.253912218241822,0,0,7.4180790960452,14.6619535677713,"HLA-F"
"Negative Regulation Of Response To Cytokine Stimulus (GO:0060761)","1/10",0.138551080607614,0.253912218241822,0,0,7.4180790960452,14.6619535677713,"PTPRC"
"Omega-Hydroxylase P450 Pathway (GO:0097267)","1/10",0.138551080607614,0.253912218241822,0,0,7.4180790960452,14.6619535677713,"CYP1B1"
"Positive Regulation Of Cellular Respiration (GO:1901857)","1/10",0.138551080607614,0.253912218241822,0,0,7.4180790960452,14.6619535677713,"PINK1"
"Positive Regulation Of Defense Response To Bacterium (GO:1900426)","1/10",0.138551080607614,0.253912218241822,0,0,7.4180790960452,14.6619535677713,"EMILIN2"
"Positive Regulation Of Macrophage Differentiation (GO:0045651)","1/10",0.138551080607614,0.253912218241822,0,0,7.4180790960452,14.6619535677713,"TGFB1"
"Positive Regulation Of Nitric-Oxide Synthase Biosynthetic Process (GO:0051770)","1/10",0.138551080607614,0.253912218241822,0,0,7.4180790960452,14.6619535677713,"TLR2"
"Positive Regulation Of Non-Canonical Wnt Signaling Pathway (GO:2000052)","1/10",0.138551080607614,0.253912218241822,0,0,7.4180790960452,14.6619535677713,"DAB2"
"Positive Regulation Of Protein Depolymerization (GO:1901881)","1/10",0.138551080607614,0.253912218241822,0,0,7.4180790960452,14.6619535677713,"NES"
"Positive Regulation Of Toll-Like Receptor 4 Signaling Pathway (GO:0034145)","1/10",0.138551080607614,0.253912218241822,0,0,7.4180790960452,14.6619535677713,"NR1H3"
"Positive Regulation Of Voltage-Gated Potassium Channel Activity (GO:1903818)","1/10",0.138551080607614,0.253912218241822,0,0,7.4180790960452,14.6619535677713,"TREM2"
"Protein auto-ADP-ribosylation (GO:0070213)","1/10",0.138551080607614,0.253912218241822,0,0,7.4180790960452,14.6619535677713,"PARP8"
"Protein Kinase C Signaling (GO:0070528)","1/10",0.138551080607614,0.253912218241822,0,0,7.4180790960452,14.6619535677713,"PLVAP"
"Protein Kinase C-activating G Protein-Coupled Receptor Signaling Pathway (GO:0007205)","1/10",0.138551080607614,0.253912218241822,0,0,7.4180790960452,14.6619535677713,"PLPP1"
"Protein Localization To Endosome (GO:0036010)","1/10",0.138551080607614,0.253912218241822,0,0,7.4180790960452,14.6619535677713,"RCSD1"
"Protein Oxidation (GO:0018158)","1/10",0.138551080607614,0.253912218241822,0,0,7.4180790960452,14.6619535677713,"LOXL2"
"Purine Ribonucleoside Triphosphate Biosynthetic Process (GO:0009206)","1/10",0.138551080607614,0.253912218241822,0,0,7.4180790960452,14.6619535677713,"TGFB1"
"Receptor-Mediated Endocytosis Of Virus By Host Cell (GO:0019065)","1/10",0.138551080607614,0.253912218241822,0,0,7.4180790960452,14.6619535677713,"CTSL"
"Regulation Of Calcium Ion Import Across Plasma Membrane (GO:1905664)","1/10",0.138551080607614,0.253912218241822,0,0,7.4180790960452,14.6619535677713,"FYN"
"Regulation Of Cardiac Muscle Cell Apoptotic Process (GO:0010665)","1/10",0.138551080607614,0.253912218241822,0,0,7.4180790960452,14.6619535677713,"ENG"
"Negative Regulation Of Protein Kinase Activity (GO:0006469)","3/88",0.141867320917761,0.259768939914779,0,0,2.36326038948002,4.61512381628612,"PTPRC;THY1;SLC8A1"
"Epidermal Growth Factor Receptor Signaling Pathway (GO:0007173)","2/45",0.143076404967024,0.261538818232094,0,0,3.11042556557507,6.04783834652665,"EFEMP1;TGFB1"
"Establishment Of Protein Localization To Extracellular Region (GO:0035592)","2/45",0.143076404967024,0.261538818232094,0,0,3.11042556557507,6.04783834652665,"LTBP2;RAB8B"
"Organic Anion Transport (GO:0015711)","3/89",0.145310225320636,0.265397253189342,0,0,2.3356615604413,4.50522100053929,"SLCO2B1;LRRC8C;SLC2A3"
"Antiviral Innate Immune Response (GO:0140374)","2/46",0.148192810776395,0.267515531321559,0,0,3.0395794681509,5.803289979155,"CARD8;IFIT2"
"Cellular Component Disassembly (GO:0022411)","2/46",0.148192810776395,0.267515531321559,0,0,3.0395794681509,5.803289979155,"MMP2;CTSS"
"Homotypic Cell-Cell Adhesion (GO:0034109)","2/46",0.148192810776395,0.267515531321559,0,0,3.0395794681509,5.803289979155,"PLPP3;FERMT3"
"Regulation Of Fatty Acid Metabolic Process (GO:0019217)","1/11",0.151306883733103,0.267515531321559,0,0,6.67593220338983,12.6071318711862,"PDK4"
"Regulation Of Mesenchymal Cell Proliferation (GO:0010464)","1/11",0.151306883733103,0.267515531321559,0,0,6.67593220338983,12.6071318711862,"TGFBR2"
"Regulation Of Monocyte Chemotactic Protein-1 Production (GO:0071637)","1/11",0.151306883733103,0.267515531321559,0,0,6.67593220338983,12.6071318711862,"CLEC7A"
"Regulation Of Muscle System Process (GO:0090257)","1/11",0.151306883733103,0.267515531321559,0,0,6.67593220338983,12.6071318711862,"ATP1A2"
"Brain Morphogenesis (GO:0048854)","1/11",0.151306883733103,0.267515531321559,0,0,6.67593220338983,12.6071318711862,"SHANK3"
"Calcineurin-Mediated Signaling (GO:0097720)","1/11",0.151306883733103,0.267515531321559,0,0,6.67593220338983,12.6071318711862,"NFATC2"
"Regulation Of Response To Oxidative Stress (GO:1902882)","1/11",0.151306883733103,0.267515531321559,0,0,6.67593220338983,12.6071318711862,"PINK1"
"Regulation Of Type II Interferon-Mediated Signaling Pathway (GO:0060334)","1/11",0.151306883733103,0.267515531321559,0,0,6.67593220338983,12.6071318711862,"NR1H3"
"Complement Receptor Mediated Signaling Pathway (GO:0002430)","1/11",0.151306883733103,0.267515531321559,0,0,6.67593220338983,12.6071318711862,"C5AR1"
"Self Proteolysis (GO:0097264)","1/11",0.151306883733103,0.267515531321559,0,0,6.67593220338983,12.6071318711862,"CARD8"
"Erythrocyte Development (GO:0048821)","1/11",0.151306883733103,0.267515531321559,0,0,6.67593220338983,12.6071318711862,"NCKAP1L"
"Intrinsic Apoptotic Signaling Pathway In Response To Oxidative Stress (GO:0008631)","1/11",0.151306883733103,0.267515531321559,0,0,6.67593220338983,12.6071318711862,"CYP1B1"
"Negative Regulation Of Amyloid Fibril Formation (GO:1905907)","1/11",0.151306883733103,0.267515531321559,0,0,6.67593220338983,12.6071318711862,"TREM2"
"Negative Regulation Of Bone Remodeling (GO:0046851)","1/11",0.151306883733103,0.267515531321559,0,0,6.67593220338983,12.6071318711862,"TNFAIP3"
"Negative Regulation Of Cellular Response To Vascular Endothelial Growth Factor Stimulus (GO:1902548)","1/11",0.151306883733103,0.267515531321559,0,0,6.67593220338983,12.6071318711862,"DCN"
"Negative Regulation Of Heart Contraction (GO:0045822)","1/11",0.151306883733103,0.267515531321559,0,0,6.67593220338983,12.6071318711862,"ATP1A2"
"Negative Regulation Of Microtubule Polymerization (GO:0031115)","1/11",0.151306883733103,0.267515531321559,0,0,6.67593220338983,12.6071318711862,"CDH5"
"Negative Regulation Of Nitrogen Compound Metabolic Process (GO:0051172)","1/11",0.151306883733103,0.267515531321559,0,0,6.67593220338983,12.6071318711862,"TGFB1"
"Negative Regulation Of Reactive Oxygen Species Biosynthetic Process (GO:1903427)","1/11",0.151306883733103,0.267515531321559,0,0,6.67593220338983,12.6071318711862,"FYN"
"Negative Regulation Of Vascular Permeability (GO:0043116)","1/11",0.151306883733103,0.267515531321559,0,0,6.67593220338983,12.6071318711862,"CLDN5"
"Neurotransmitter Uptake (GO:0001504)","1/11",0.151306883733103,0.267515531321559,0,0,6.67593220338983,12.6071318711862,"SLC1A3"
"Neutrophil Activation Involved In Immune Response (GO:0002283)","1/11",0.151306883733103,0.267515531321559,0,0,6.67593220338983,12.6071318711862,"TYROBP"
"Nucleoside Phosphate Catabolic Process (GO:1901292)","1/11",0.151306883733103,0.267515531321559,0,0,6.67593220338983,12.6071318711862,"ENTPD1"
"Nucleotide-Binding Oligomerization Domain Containing Signaling Pathway (GO:0070423)","1/11",0.151306883733103,0.267515531321559,0,0,6.67593220338983,12.6071318711862,"TNFAIP3"
"Podocyte Differentiation (GO:0072112)","1/11",0.151306883733103,0.267515531321559,0,0,6.67593220338983,12.6071318711862,"PODXL"
"Positive Regulation Of Coagulation (GO:0050820)","1/11",0.151306883733103,0.267515531321559,0,0,6.67593220338983,12.6071318711862,"EMILIN2"
"Positive Regulation Of Hemostasis (GO:1900048)","1/11",0.151306883733103,0.267515531321559,0,0,6.67593220338983,12.6071318711862,"EMILIN2"
"Positive Regulation Of Myelination (GO:0031643)","1/11",0.151306883733103,0.267515531321559,0,0,6.67593220338983,12.6071318711862,"TNFRSF1B"
"Positive Regulation Of Platelet Aggregation (GO:1901731)","1/11",0.151306883733103,0.267515531321559,0,0,6.67593220338983,12.6071318711862,"EMILIN2"
"Positive Regulation Of Triglyceride Biosynthetic Process (GO:0010867)","1/11",0.151306883733103,0.267515531321559,0,0,6.67593220338983,12.6071318711862,"NR1H3"
"Positive Regulation Of Vascular Permeability (GO:0043117)","1/11",0.151306883733103,0.267515531321559,0,0,6.67593220338983,12.6071318711862,"TGFB1"
"Pyrimidine Nucleobase Metabolic Process (GO:0006206)","1/11",0.151306883733103,0.267515531321559,0,0,6.67593220338983,12.6071318711862,"DPYSL2"
"Regulation Of CD4-positive, Alpha-Beta T Cell Differentiation (GO:0043370)","1/11",0.151306883733103,0.267515531321559,0,0,6.67593220338983,12.6071318711862,"NCKAP1L"
"Regulation Of T Cell Mediated Immunity (GO:0002709)","1/11",0.151306883733103,0.267515531321559,0,0,6.67593220338983,12.6071318711862,"TNFRSF1B"
"Regulation Of Adipose Tissue Development (GO:1904177)","1/11",0.151306883733103,0.267515531321559,0,0,6.67593220338983,12.6071318711862,"SPI1"
"Regulation Of Cell Activation (GO:0050865)","1/11",0.151306883733103,0.267515531321559,0,0,6.67593220338983,12.6071318711862,"TREM2"
"Positive Regulation Of MAP Kinase Activity (GO:0043406)","3/91",0.152277310919985,0.269010777767738,0,0,2.28234564070742,4.2954931924152,"PDGFRB;FLT1;TGFB1"
"Insulin Receptor Signaling Pathway (GO:0008286)","2/47",0.153345854899459,0.270455444822676,0,0,2.9718820861678,5.57245549816368,"PDK4;IGF2"
"Positive Regulation Of TOR Signaling (GO:0032008)","2/47",0.153345854899459,0.270455444822676,0,0,2.9718820861678,5.57245549816368,"TREM2;NCKAP1L"
"Neuron Projection Development (GO:0031175)","5/192",0.156582488755335,0.275938258370308,0,0,1.79328151129243,3.3250529458795,"GPRIN3;PTPRM;NCKAP1L;LAMB1;SHANK3"
"Chloride Transmembrane Transport (GO:1902476)","2/48",0.158533343074465,0.278693089659022,0,0,2.90712806861875,5.35432039796085,"SLC12A4;SLC1A3"
"Cytoplasmic Microtubule Organization (GO:0031122)","2/48",0.158533343074465,0.278693089659022,0,0,2.90712806861875,5.35432039796085,"PLK3;FYN"
"Regulation Of DNA Binding (GO:0051101)","2/48",0.158533343074465,0.278693089659022,0,0,2.90712806861875,5.35432039796085,"TGFB1;IFI16"
"Regulation Of Cell Differentiation (GO:0045595)","5/193",0.158945382702013,0.279189894534399,0,0,1.78365138553776,3.28048206932238,"PHLDB1;TGFB1;NOTCH4;IGF2;AKR1B1"
"Erythrocyte Differentiation (GO:0030218)","2/49",0.163753137578492,0.280314954841963,0,0,2.84512954117817,5.14796385998946,"HCLS1;NCKAP1L"
"Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:0008630)","2/49",0.163753137578492,0.280314954841963,0,0,2.84512954117817,5.14796385998946,"IFI16;TNFRSF1B"
"Positive Regulation Of Nervous System Development (GO:0051962)","2/49",0.163753137578492,0.280314954841963,0,0,2.84512954117817,5.14796385998946,"SERPINF1;TGM2"
"Regulation Of Leukocyte Adhesion To Vascular Endothelial Cell (GO:1904994)","1/12",0.16387443581628,0.280314954841963,0,0,6.06872110939908,10.9762214410164,"ITGB2"
"Atrial Cardiac Muscle Tissue Development (GO:0003228)","1/12",0.16387443581628,0.280314954841963,0,0,6.06872110939908,10.9762214410164,"ENG"
"Calcium Ion Import (GO:0070509)","1/12",0.16387443581628,0.280314954841963,0,0,6.06872110939908,10.9762214410164,"SLC8A1"
"Cell Projection Assembly (GO:0030031)","1/12",0.16387443581628,0.280314954841963,0,0,6.06872110939908,10.9762214410164,"NCKAP1L"
"Cell-Cell Junction Maintenance (GO:0045217)","1/12",0.16387443581628,0.280314954841963,0,0,6.06872110939908,10.9762214410164,"CSF1R"
"Regulation Of Sensory Perception (GO:0051931)","1/12",0.16387443581628,0.280314954841963,0,0,6.06872110939908,10.9762214410164,"CCL3"
"Regulation Of Transcription From RNA Polymerase II Promoter In Response To Stress (GO:0043618)","1/12",0.16387443581628,0.280314954841963,0,0,6.06872110939908,10.9762214410164,"HMOX1"
"Regulation Of Tube Diameter (GO:0035296)","1/12",0.16387443581628,0.280314954841963,0,0,6.06872110939908,10.9762214410164,"SCPEP1"
"Response To Iron Ion (GO:0010039)","1/12",0.16387443581628,0.280314954841963,0,0,6.06872110939908,10.9762214410164,"F3"
"Defense Response To Tumor Cell (GO:0002357)","1/12",0.16387443581628,0.280314954841963,0,0,6.06872110939908,10.9762214410164,"SPI1"
"Sodium Ion Export Across Plasma Membrane (GO:0036376)","1/12",0.16387443581628,0.280314954841963,0,0,6.06872110939908,10.9762214410164,"ATP1A2"
"Steroid Catabolic Process (GO:0006706)","1/12",0.16387443581628,0.280314954841963,0,0,6.06872110939908,10.9762214410164,"HSD17B11"
"Glucose Import (GO:0046323)","1/12",0.16387443581628,0.280314954841963,0,0,6.06872110939908,10.9762214410164,"SLC2A3"
"Vascular Process In Circulatory System (GO:0003018)","1/12",0.16387443581628,0.280314954841963,0,0,6.06872110939908,10.9762214410164,"SCPEP1"
"Multicellular Organismal-Level Iron Ion Homeostasis (GO:0060586)","1/12",0.16387443581628,0.280314954841963,0,0,6.06872110939908,10.9762214410164,"HMOX1"
"Negative Regulation Of Alcohol Biosynthetic Process (GO:1902931)","1/12",0.16387443581628,0.280314954841963,0,0,6.06872110939908,10.9762214410164,"DKK3"
"Negative Regulation Of Cardiac Muscle Hypertrophy (GO:0010614)","1/12",0.16387443581628,0.280314954841963,0,0,6.06872110939908,10.9762214410164,"RGS2"
"Negative Regulation Of Cell Cycle Phase Transition (GO:1901988)","1/12",0.16387443581628,0.280314954841963,0,0,6.06872110939908,10.9762214410164,"RGCC"
"Negative Regulation Of Coagulation (GO:0050819)","1/12",0.16387443581628,0.280314954841963,0,0,6.06872110939908,10.9762214410164,"TFPI"
"Negative Regulation Of Macrophage Derived Foam Cell Differentiation (GO:0010745)","1/12",0.16387443581628,0.280314954841963,0,0,6.06872110939908,10.9762214410164,"NR1H3"
"Negative Regulation Of Substrate Adhesion-Dependent Cell Spreading (GO:1900025)","1/12",0.16387443581628,0.280314954841963,0,0,6.06872110939908,10.9762214410164,"GBP1"
"Nuclear Body Organization (GO:0030575)","1/12",0.16387443581628,0.280314954841963,0,0,6.06872110939908,10.9762214410164,"ETS1"
"Phosphate Ion Homeostasis (GO:0055062)","1/12",0.16387443581628,0.280314954841963,0,0,6.06872110939908,10.9762214410164,"SFRP4"
"Phosphatidylcholine Acyl-Chain Remodeling (GO:0036151)","1/12",0.16387443581628,0.280314954841963,0,0,6.06872110939908,10.9762214410164,"NR1H3"
"Positive Regulation Of T-helper 1 Type Immune Response (GO:0002827)","1/12",0.16387443581628,0.280314954841963,0,0,6.06872110939908,10.9762214410164,"IL1R1"
"Positive Regulation Of Insulin Receptor Signaling Pathway (GO:0046628)","1/12",0.16387443581628,0.280314954841963,0,0,6.06872110939908,10.9762214410164,"IGF2"
"Positive Regulation Of Neuroinflammatory Response (GO:0150078)","1/12",0.16387443581628,0.280314954841963,0,0,6.06872110939908,10.9762214410164,"TREM2"
"Positive Regulation Of Protein Localization To Cell Surface (GO:2000010)","1/12",0.16387443581628,0.280314954841963,0,0,6.06872110939908,10.9762214410164,"TYROBP"
"Regulation Of Actomyosin Structure Organization (GO:0110020)","1/12",0.16387443581628,0.280314954841963,0,0,6.06872110939908,10.9762214410164,"AKAP13"
"Regulation Of Cell Communication By Electrical Coupling (GO:0010649)","1/12",0.16387443581628,0.280314954841963,0,0,6.06872110939908,10.9762214410164,"SLC8A1"
"Positive Regulation Of Epithelial Cell Migration (GO:0010634)","3/95",0.166517620054999,0.284610543945034,0,0,2.18266805163971,3.91276893867189,"CTSH;PLPP3;ETS1"
"Regulation Of Interleukin-12 Production (GO:0032655)","2/50",0.169003156003678,0.287583421105861,0,0,2.78571428571429,4.95254840689734,"CLEC7A;TLR2"
"Regulation Of Mitochondrion Organization (GO:0010821)","2/50",0.169003156003678,0.287583421105861,0,0,2.78571428571429,4.95254840689734,"PINK1;TREM2"
"Cell Chemotaxis (GO:0060326)","2/50",0.169003156003678,0.287583421105861,0,0,2.78571428571429,4.95254840689734,"PDGFRB;EGR3"
"Intracellular Iron Ion Homeostasis (GO:0006879)","2/50",0.169003156003678,0.287583421105861,0,0,2.78571428571429,4.95254840689734,"HMOX1;F3"
"Negative Regulation Of Cell Projection Organization (GO:0031345)","2/50",0.169003156003678,0.287583421105861,0,0,2.78571428571429,4.95254840689734,"FYN;ITM2C"
"Regulation Of Protein Metabolic Process (GO:0051246)","3/96",0.170137543034506,0.287583421105861,0,0,2.15908840691402,3.82406531319505,"ACE;TGFB1;NR1H3"
