"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Negative Regulation Of Signal Transduction (GO:0009968)","63/267",0.3745998453175,0.999996410385388,0,0,1.05693503308988,1.03780123449985,"RB1;IRS1;FAIM2;ARRB1;NRARP;CX3CL1;GLI3;HERC4;HEY1;GRB14;ENPP1;PIP4K2B;HIF1AN;NCK1;NKX3-1;PHACTR4;RNF43;TLE1;SLC2A10;FBXW7;NFKBIL1;CSNK2A2;TSC2;MAPK8IP2;KCTD6;EPN2;SFRP1;TYRO3;ULK3;CRY1;CACTIN;PLIN5;LRRC14;KANK1;RGS14;NXN;TULP3;GATA2;PRKCZ;CXXC4;GLIS2;HMGXB4;KCTD21;TSPAN6;INPP5K;PRAME;IL36RN;SOCS5;BRAP;PTPN1;CADM4;YTHDF2;GDF15;GPR108;RITA1;IFT122;WWP2;NR1D1;ASXL1;CDK3;NOTUM;LGR4;PTPN2"
"Embryonic Organ Development (GO:0048568)","19/77",0.375726017283535,0.999996410385388,0,0,1.12081592359612,1.09716119167418,"TEAD4;PPIL1;STIL;COL27A1;PBX3;COBL;IFT122;PKD2;GLI3;KITLG;HEY1;ERCC3;POLR2D;TEAD1;ZFPM1;NES;MFSD2A;TEAD3;BMPR1A"
"Sphingolipid Biosynthetic Process (GO:0030148)","19/77",0.375726017283535,0.999996410385388,0,0,1.12081592359612,1.09716119167418,"CERS5;SAMD8;SPHK2;AGK;ELOVL2;SPHK1;GDF1;ELOVL6;CLN8;HACD2;SGPP1;SPTLC1;SPTLC2;PRKD3;PRKD2;SPTSSB;SPTSSA;DEGS2;LARGE1"
"Glycolipid Biosynthetic Process (GO:0009247)","11/43",0.377656671883952,0.999996410385388,0,0,1.17601489809482,1.14516775863825,"DPM3;PGAP2;PIGO;PIGN;SLC30A5;B3GNT5;PIGA;MPPE1;LARGE1;PIGG;PIGH"
"Neurotransmitter Secretion (GO:0007269)","11/43",0.377656671883952,0.999996410385388,0,0,1.17601489809482,1.14516775863825,"RPH3AL;RAB3A;GRM4;PTPRN2;STXBP3;SYT1;PDZD11;PIP5K1C;LIN7C;LIN7B;STX1A"
"Positive Regulation Of Cell-Matrix Adhesion (GO:0001954)","11/43",0.377656671883952,0.999996410385388,0,0,1.17601489809482,1.14516775863825,"GSK3B;SFRP1;COL16A1;RRAS;TSC1;GFUS;EPHA1;RIN2;CX3CL1;PPM1F;FERMT2"
"Fc-epsilon Receptor Signaling Pathway (GO:0038095)","6/22",0.378554587273283,0.999996410385388,0,0,1.28283359150254,1.24613813212085,"VAV3;IKBKB;MAP2K4;MAPK8;MAP3K1;VAV2"
"Cellular Response To Cadmium Ion (GO:0071276)","6/22",0.378554587273283,0.999996410385388,0,0,1.28283359150254,1.24613813212085,"MAPK8;MT1A;CHUK;MT1F;MT1G;MT1E"
"Cytoskeleton-Dependent Intracellular Transport (GO:0030705)","6/22",0.378554587273283,0.999996410385388,0,0,1.28283359150254,1.24613813212085,"TUBB2A;MYO10;HOOK2;HOOK1;KIF13A;KIF1C"
"Oxoacid Metabolic Process (GO:0043436)","6/22",0.378554587273283,0.999996410385388,0,0,1.28283359150254,1.24613813212085,"GRHPR;MTARC1;ENPP1;BPNT1;AMH;SULT1A2"
"Vesicle Transport Along Microtubule (GO:0047496)","6/22",0.378554587273283,0.999996410385388,0,0,1.28283359150254,1.24613813212085,"FYCO1;KIF3A;KIF13A;BICDL1;HTT;KIF1C"
"Cellular Response To Reactive Oxygen Species (GO:0034614)","18/73",0.382496580170424,0.999996410385388,0,0,1.11971277003449,1.07608379625219,"OSER1;CHUK;PLEKHA1;MPV17L;PEX10;PKD2;SIRT1;PEX13;HDAC6;CAMKK2;MAPK8;PEX5;RIPK1;MAPT;ECT2;FXN;ANKZF1;NFE2L2"
"Protein Localization To Cell Periphery (GO:1990778)","34/142",0.384818586830908,0.999996410385388,0,0,1.07721203724321,1.02871946172571,"PSMD10;C2CD5;RAB3A;ROCK2;ZDHHC7;LIN7C;LIN7B;TSPAN33;LRP6;IKBKB;ZFYVE27;RAB40B;RAB40C;PDZD11;RAB29;INPP5K;TMEM150A;PPIL2;SMURF1;DENND4C;ANK3;TTC7A;EFR3B;CACNB3;RABEP1;PACS2;SLMAP;PKP2;RAPGEF2;PKP3;TNIK;FGF13;RAPGEF6;CRB3"
"Negative Regulation Of Cell-Substrate Adhesion (GO:0010812)","10/39",0.385412152600981,0.999996410385388,0,0,1.17966930156184,1.12474624767658,"KANK1;DMTN;CDKN2A;FZD4;GCNT2;CASK;AP1AR;MELTF;NF2;CX3CL1"
"Negative Regulation Of Mitochondrion Organization (GO:0010823)","10/39",0.385412152600981,0.999996410385388,0,0,1.17966930156184,1.12474624767658,"PSMD10;FLCN;OPA1;MPV17L;TRIAP1;MAPT;NOL3;TMEM14A;FXN;SLC25A4"
"Negative Regulation Of Protein Secretion (GO:0050709)","10/39",0.385412152600981,0.999996410385388,0,0,1.17966930156184,1.12474624767658,"RHBDF1;REST;SFRP1;KCNJ11;IRS1;DPH3;CYP51A1;HMGCR;RAB11FIP3;RAB11FIP5"
"Regulation Of Mitochondrial Membrane Potential (GO:0051881)","10/39",0.385412152600981,0.999996410385388,0,0,1.17966930156184,1.12474624767658,"SPART;RTL10;BAD;PMAIP1;SLC4A11;NDUFS1;MAPT;MTLN;SLC25A33;SLC25A36"
"Vesicle Cytoskeletal Trafficking (GO:0099518)","10/39",0.385412152600981,0.999996410385388,0,0,1.17966930156184,1.12474624767658,"MYO1D;MYO1E;CCDC186;MYO5B;MYO5C;BICDL1;HTT;MYO19;TANC2;MYO1G"
"Cellular Response To Inorganic Substance (GO:0071241)","5/18",0.386193829509298,0.999996410385388,0,0,1.31569094622192,1.25176926804409,"DDX11;DDI2;CDK2;MTR;SPIDR"
"Excitatory Postsynaptic Potential (GO:0060079)","5/18",0.386193829509298,0.999996410385388,0,0,1.31569094622192,1.25176926804409,"GSK3B;NPFF;MAPK8IP2;GRIN2B;RAB3GAP1"
"fatty-acyl-CoA Metabolic Process (GO:0035337)","5/18",0.386193829509298,0.999996410385388,0,0,1.31569094622192,1.25176926804409,"GCDH;DGAT1;NUDT19;FITM2;FAR1"
"Maintenance Of Protein Location In Nucleus (GO:0051457)","5/18",0.386193829509298,0.999996410385388,0,0,1.31569094622192,1.25176926804409,"BARD1;MORC3;SUN1;TAF8;TOPORS"
"Melanosome Localization (GO:0032400)","5/18",0.386193829509298,0.999996410385388,0,0,1.31569094622192,1.25176926804409,"BBS2;MKKS;BLOC1S6;MREG;RAB17"
"Neuromuscular Process (GO:0050905)","5/18",0.386193829509298,0.999996410385388,0,0,1.31569094622192,1.25176926804409,"PRRT2;GCH1;DCTN1;UBA5;MYCBP2"
"Neuromuscular Synaptic Transmission (GO:0007274)","5/18",0.386193829509298,0.999996410385388,0,0,1.31569094622192,1.25176926804409,"CHRNB1;DTNA;ERC1;TSPOAP1;RIMBP3B"
"Nucleosome Disassembly (GO:0006337)","5/18",0.386193829509298,0.999996410385388,0,0,1.31569094622192,1.25176926804409,"SMARCD1;SMARCD2;SMARCD3;GRWD1;ARID2"
"Positive Regulation Of Epidermal Cell Differentiation (GO:0045606)","5/18",0.386193829509298,0.999996410385388,0,0,1.31569094622192,1.25176926804409,"FOXC1;KDF1;SFN;MACROH2A2;ETV4"
"Positive Regulation Of Focal Adhesion Assembly (GO:0051894)","5/18",0.386193829509298,0.999996410385388,0,0,1.31569094622192,1.25176926804409,"SFRP1;COL16A1;TSC1;PPM1F;FERMT2"
"Protein Autoprocessing (GO:0016540)","5/18",0.386193829509298,0.999996410385388,0,0,1.31569094622192,1.25176926804409,"FAM111A;CASP6;F12;HTRA2;FXN"
"Regulation Of Defense Response To Virus (GO:0050688)","5/18",0.386193829509298,0.999996410385388,0,0,1.31569094622192,1.25176926804409,"PPM1B;RNF216;TRAF3IP1;TRAF3;ELMOD2"
"Regulation Of Epithelial Cell Differentiation (GO:0030856)","5/18",0.386193829509298,0.999996410385388,0,0,1.31569094622192,1.25176926804409,"KLF7;MAFG;MAFF;PRKX;SOX9"
"Response To Organophosphorus (GO:0046683)","5/18",0.386193829509298,0.999996410385388,0,0,1.31569094622192,1.25176926804409,"RFC3;KCNJ11;DGKQ;ENPP1;TYMS"
"Hexose Biosynthetic Process (GO:0019319)","9/35",0.393742266267708,0.999996410385388,0,0,1.18417421816447,1.10371991818907,"PER2;CRTC2;G6PC3;POLR2D;CRY1;ENO2;SLC37A4;PGM1;SLC25A13"
"Positive Regulation Of Substrate Adhesion-Dependent Cell Spreading (GO:1900026)","9/35",0.393742266267708,0.999996410385388,0,0,1.18417421816447,1.10371991818907,"DOCK5;CARMIL1;DMTN;TESK1;ILK;NEDD9;DOCK1;TRIOBP;FERMT2"
"Aorta Development (GO:0035904)","4/14",0.394184946984953,0.999996410385388,0,0,1.36828135368281,1.27378109945435,"TBX1;TFAP2B;PKD2;ROBO1"
"Mammary Gland Epithelium Development (GO:0061180)","4/14",0.394184946984953,0.999996410385388,0,0,1.36828135368281,1.27378109945435,"LATS1;ERBB4;IRF6;WNT3"
"Negative Regulation Of Nucleocytoplasmic Transport (GO:0046823)","4/14",0.394184946984953,0.999996410385388,0,0,1.36828135368281,1.27378109945435,"BARD1;MDFIC;RAB23;NUP153"
"Phagolysosome Assembly (GO:0001845)","4/14",0.394184946984953,0.999996410385388,0,0,1.36828135368281,1.27378109945435,"PIKFYVE;RAB20;RAB14;SYT7"
"Polarized Epithelial Cell Differentiation (GO:0030859)","4/14",0.394184946984953,0.999996410385388,0,0,1.36828135368281,1.27378109945435,"SH3BP1;ZDHHC7;SYNE4;MYO9A"
"Positive Regulation Of Glycogen Metabolic Process (GO:0070875)","4/14",0.394184946984953,0.999996410385388,0,0,1.36828135368281,1.27378109945435,"IRS1;PPP1R3E;PHKG2;SORBS1"
"Post-Translational Protein Targeting To Endoplasmic Reticulum Membrane (GO:0006620)","4/14",0.394184946984953,0.999996410385388,0,0,1.36828135368281,1.27378109945435,"UBL4A;SEC61A2;SGTA;GET4"
"Regulation Of Carbohydrate Catabolic Process (GO:0043470)","4/14",0.394184946984953,0.999996410385388,0,0,1.36828135368281,1.27378109945435,"EIF6;PPP1R3B;PRKAG2;JMJD8"
"Regulation Of Integrin Activation (GO:0033623)","4/14",0.394184946984953,0.999996410385388,0,0,1.36828135368281,1.27378109945435,"FARP2;SRC;KIF14;FERMT2"
"Regulation Of Macrophage Differentiation (GO:0045649)","4/14",0.394184946984953,0.999996410385388,0,0,1.36828135368281,1.27378109945435,"PRKCA;RIPK1;INHA;PTPN2"
"Regulation Of Phosphate Metabolic Process (GO:0019220)","4/14",0.394184946984953,0.999996410385388,0,0,1.36828135368281,1.27378109945435,"IKBKB;MCM7;RAD17;PSEN1"
"Regulation Of Vesicle Size (GO:0097494)","4/14",0.394184946984953,0.999996410385388,0,0,1.36828135368281,1.27378109945435,"BLOC1S2;BORCS8;RAB22A;BORCS5"
"Respiratory Electron Transport Chain (GO:0022904)","4/14",0.394184946984953,0.999996410385388,0,0,1.36828135368281,1.27378109945435,"ETFRF1;ETFB;SLC25A22;SLC25A13"
"Synaptonemal Complex Assembly (GO:0007130)","4/14",0.394184946984953,0.999996410385388,0,0,1.36828135368281,1.27378109945435,"SYCP2;P3H4;HORMAD1;TRIP13"
"Synaptonemal Complex Organization (GO:0070193)","4/14",0.394184946984953,0.999996410385388,0,0,1.36828135368281,1.27378109945435,"SYCP2;P3H4;HORMAD1;TRIP13"
"Positive Regulation Of GTPase Activity (GO:0043547)","55/234",0.398253018018571,0.999996410385388,0,0,1.0514291427643,0.968016905276743,"USP6NL;ARHGAP11A;BCAR3;GSK3B;CCDC125;DOCK7;RAPGEFL1;CX3CL1;FLCN;SIPA1L1;RASGEF1A;HRAS;RALGPS1;TBC1D10B;RALGPS2;APC2;RALGAPA1;ARHGEF19;TBC1D8;TBC1D2B;TSC1;MTSS2;BCR;SFRP1;TBC1D2;RALGAPB;TBC1D4;TBC1D5;TBC1D7;RAPGEF2;SMCR8;EPHA1;RAPGEF6;ARHGEF5;ARHGEF26;RGS16;RAP1GDS1;ASAP3;RAP1GAP;SH3BP1;TBC1D13;ECT2;TBC1D17;EVI5;TBC1D16;RAP1GAP2;CCL24;RIC1;GRTP1;CAV2;RGP1;TBCK;RGL3;FERMT2;RAB3GAP1"
"Cellular Response To Mechanical Stimulus (GO:0071260)","12/48",0.401014501273542,0.999996410385388,0,0,1.1403353275722,1.04199017423748,"MAP2K4;MAPK8;MAP3K1;BAD;CHEK1;HABP4;TNFRSF10B;BCL10;SOX9;TMEM150C;NFKB1;SLC9A1"
"N-acetylneuraminate Metabolic Process (GO:0006054)","3/10",0.402250999960874,0.999996410385388,0,0,1.46597586402982,1.33503344442481,"GNPDA1;ST3GAL1;GNE"
"Notch Signaling Involved In Heart Development (GO:0061314)","3/10",0.402250999960874,0.999996410385388,0,0,1.46597586402982,1.33503344442481,"NOTCH2;GALNT11;HEY1"
"Actin Filament Depolymerization (GO:0030042)","3/10",0.402250999960874,0.999996410385388,0,0,1.46597586402982,1.33503344442481,"CFL2;MICAL3;MICAL2"
"Cellular Response To Type III Interferon (GO:0071358)","3/10",0.402250999960874,0.999996410385388,0,0,1.46597586402982,1.33503344442481,"IFNL1;IL10RB;IFNL4"
"Establishment Of Epithelial Cell Apical/Basal Polarity (GO:0045198)","3/10",0.402250999960874,0.999996410385388,0,0,1.46597586402982,1.33503344442481,"SH3BP1;SYNE4;MYO9A"
"Fatty Acid Homeostasis (GO:0055089)","3/10",0.402250999960874,0.999996410385388,0,0,1.46597586402982,1.33503344442481,"PRKAA1;POLD1;SIRT1"
"Glycine Transport (GO:0015816)","3/10",0.402250999960874,0.999996410385388,0,0,1.46597586402982,1.33503344442481,"SLC6A17;SLC6A9;SLC7A8"
"Maintenance Of Synapse Structure (GO:0099558)","3/10",0.402250999960874,0.999996410385388,0,0,1.46597586402982,1.33503344442481,"RAB3A;DCTN1;ERC1"
"Meiotic Sister Chromatid Cohesion (GO:0051177)","3/10",0.402250999960874,0.999996410385388,0,0,1.46597586402982,1.33503344442481,"BUB1B;HORMAD1;SMC3"
"Negative Regulation Of Exocytosis (GO:0045920)","3/10",0.402250999960874,0.999996410385388,0,0,1.46597586402982,1.33503344442481,"VPS4B;SMCR8;ATP9A"
"Negative Regulation Of Mitochondrial Outer Membrane Permeabilization Involved In Apoptotic Signaling Pathway (GO:1901029)","3/10",0.402250999960874,0.999996410385388,0,0,1.46597586402982,1.33503344442481,"MPV17L;SLC25A4;TMEM14A"
"Negative Regulation Of Programmed Necrotic Cell Death (GO:0062099)","3/10",0.402250999960874,0.999996410385388,0,0,1.46597586402982,1.33503344442481,"PELI1;RIPK1;SLC25A4"
"Negative Regulation Of Transmembrane Transport (GO:0034763)","3/10",0.402250999960874,0.999996410385388,0,0,1.46597586402982,1.33503344442481,"INPP5K;CTTNBP2NL;OAZ3"
"Nuclear-Transcribed mRNA Catabolic Process, Exonucleolytic, 3'-5' (GO:0034427)","3/10",0.402250999960874,0.999996410385388,0,0,1.46597586402982,1.33503344442481,"EXOSC7;EXOSC4;EXOSC9"
"Oxygen Transport (GO:0015671)","3/10",0.402250999960874,0.999996410385388,0,0,1.46597586402982,1.33503344442481,"HBZ;MB;GTPBP4"
"Positive Regulation Of DNA Methylation-Dependent Heterochromatin Formation (GO:0090309)","3/10",0.402250999960874,0.999996410385388,0,0,1.46597586402982,1.33503344442481,"SETDB1;PPHLN1;MPHOSPH8"
"Positive Regulation Of Actin Filament Depolymerization (GO:0030836)","3/10",0.402250999960874,0.999996410385388,0,0,1.46597586402982,1.33503344442481,"CARMIL1;CFL2;PDXP"
"Positive Regulation Of Attachment Of Spindle Microtubules To Kinetochore (GO:0051987)","3/10",0.402250999960874,0.999996410385388,0,0,1.46597586402982,1.33503344442481,"CCNB1;KAT5;INCENP"
"Positive Regulation Of Dendrite Development (GO:1900006)","3/10",0.402250999960874,0.999996410385388,0,0,1.46597586402982,1.33503344442481,"COBL;BMP7;LRP8"
"Positive Regulation Of Interleukin-13 Production (GO:0032736)","3/10",0.402250999960874,0.999996410385388,0,0,1.46597586402982,1.33503344442481,"SPHK2;RARA;PRKCZ"
"Positive Regulation Of Lipid Localization (GO:1905954)","3/10",0.402250999960874,0.999996410385388,0,0,1.46597586402982,1.33503344442481,"HILPDA;NFKB1;PLIN5"
"Positive Regulation Of Post-Transcriptional Gene Silencing By RNA (GO:1900370)","3/10",0.402250999960874,0.999996410385388,0,0,1.46597586402982,1.33503344442481,"FMR1;XPO5;LIMD1"
"Positive Regulation Of Protein Depolymerization (GO:1901881)","3/10",0.402250999960874,0.999996410385388,0,0,1.46597586402982,1.33503344442481,"KATNB1;PDXP;NES"
"Progesterone Receptor Signaling Pathway (GO:0050847)","3/10",0.402250999960874,0.999996410385388,0,0,1.46597586402982,1.33503344442481,"SRC;UBE3A;ZDHHC7"
"Protein Localization To Endosome (GO:0036010)","3/10",0.402250999960874,0.999996410385388,0,0,1.46597586402982,1.33503344442481,"TOLLIP;MICALL1;VPS35"
"Receptor-Mediated Endocytosis Of Virus By Host Cell (GO:0019065)","3/10",0.402250999960874,0.999996410385388,0,0,1.46597586402982,1.33503344442481,"PIKFYVE;CAV2;TPCN2"
"Regulation Of Gene Expression By Genomic Imprinting (GO:0006349)","3/10",0.402250999960874,0.999996410385388,0,0,1.46597586402982,1.33503344442481,"PRMT7;KDM1B;PCGF5"
"Regulation Of Lamellipodium Morphogenesis (GO:2000392)","3/10",0.402250999960874,0.999996410385388,0,0,1.46597586402982,1.33503344442481,"KANK1;SRC;ARPIN"
"Regulation Of mRNA Polyadenylation (GO:1900363)","3/10",0.402250999960874,0.999996410385388,0,0,1.46597586402982,1.33503344442481,"ZC3H3;CPEB3;VIRMA"
"Regulation Of Melanin Biosynthetic Process (GO:0048021)","3/10",0.402250999960874,0.999996410385388,0,0,1.46597586402982,1.33503344442481,"CDH3;RAPGEF2;MFSD12"
"Regulation Of Nuclear-Transcribed mRNA Catabolic Process, Nonsense-Mediated Decay (GO:2000622)","3/10",0.402250999960874,0.999996410385388,0,0,1.46597586402982,1.33503344442481,"NBAS;DHX34;EIF4A3"
"Regulation Of Phospholipase Activity (GO:0010517)","3/10",0.402250999960874,0.999996410385388,0,0,1.46597586402982,1.33503344442481,"PDPK1;FGFR3;FGFR1"
"Regulation Of Synapse Maturation (GO:0090128)","3/10",0.402250999960874,0.999996410385388,0,0,1.46597586402982,1.33503344442481,"CDC20;NEUROD2;ANAPC2"
"Regulation Of Triglyceride Catabolic Process (GO:0010896)","3/10",0.402250999960874,0.999996410385388,0,0,1.46597586402982,1.33503344442481,"ABHD5;DAGLB;PLIN5"
"Signal Release (GO:0023061)","3/10",0.402250999960874,0.999996410385388,0,0,1.46597586402982,1.33503344442481,"SLC44A4;KPNA4;WLS"
"Steroid Hormone Mediated Signaling Pathway (GO:0043401)","3/10",0.402250999960874,0.999996410385388,0,0,1.46597586402982,1.33503344442481,"ZDHHC7;BMP7;ESR1"
"Type III Interferon-Mediated Signaling Pathway (GO:0038196)","3/10",0.402250999960874,0.999996410385388,0,0,1.46597586402982,1.33503344442481,"IFNL1;IL10RB;IFNL4"
"Vacuole Fusion (GO:0097576)","3/10",0.402250999960874,0.999996410385388,0,0,1.46597586402982,1.33503344442481,"CHMP2A;CHMP4C;VPS16"
"Very-Low-Density Lipoprotein Particle Assembly (GO:0034379)","3/10",0.402250999960874,0.999996410385388,0,0,1.46597586402982,1.33503344442481,"DGAT1;LPCAT3;MFSD2A"
"Actin Filament Polymerization (GO:0030041)","8/31",0.402769876726058,0.999996410385388,0,0,1.18986245199295,1.0820489029261,"DIAPH1;MSRB2;SPIRE2;COBL;SPIRE1;WASF3;WASHC3;MSRB1"
"Negative Regulation Of Developmental Growth (GO:0048640)","8/31",0.402769876726058,0.999996410385388,0,0,1.18986245199295,1.0820489029261,"GDF15;WWC1;WWC3;ULK2;RNF6;DIP2B;FGF13;FGFR3"
"Regulation Of Dendrite Morphogenesis (GO:0048814)","8/31",0.402769876726058,0.999996410385388,0,0,1.18986245199295,1.0820489029261,"GSK3B;CUL7;FBXW8;SS18L1;NEDD4L;RAPGEF2;NSMF;TNIK"
"Regulation Of Protein Localization To Cell Surface (GO:2000008)","8/31",0.402769876726058,0.999996410385388,0,0,1.18986245199295,1.0820489029261,"TOR1A;GBF1;NEDD4L;SNX33;STX3;COMMD1;GPD1L;RAB11FIP5"
"Regulation Of Response To Biotic Stimulus (GO:0002831)","8/31",0.402769876726058,0.999996410385388,0,0,1.18986245199295,1.0820489029261,"RNF135;TKFC;DAPK1;TRAF3;ELMOD2;LRP8;CX3CL1;NFE2L2"
"Positive Regulation Of Organelle Assembly (GO:1902117)","15/61",0.404958925318162,0.999996410385388,0,0,1.1155644461583,1.00843638631303,"GPSM2;GSK3B;MOAP1;STIL;RALB;STX18;CCP110;HTT;SNX33;NUP62;ATG2A;RAB3GAP2;PIP4K2B;TAPT1;RAB3GAP1"
"G-quadruplex DNA Unwinding (GO:0044806)","2/6",0.408938949089415,0.999996410385388,0,0,1.71025867786867,1.52929518581581,"DDX11;DNA2"
"GMP Biosynthetic Process (GO:0006177)","2/6",0.408938949089415,0.999996410385388,0,0,1.71025867786867,1.52929518581581,"ATIC;HPRT1"
"L-methionine Salvage (GO:0071267)","2/6",0.408938949089415,0.999996410385388,0,0,1.71025867786867,1.52929518581581,"MTAP;MRI1"
"RIG-I Signaling Pathway (GO:0039529)","2/6",0.408938949089415,0.999996410385388,0,0,1.71025867786867,1.52929518581581,"RNF135;TRIM25"
"TRAIL-activated Apoptotic Signaling Pathway (GO:0036462)","2/6",0.408938949089415,0.999996410385388,0,0,1.71025867786867,1.52929518581581,"TNFRSF10C;TNFRSF10B"
"Aldehyde Biosynthetic Process (GO:0046184)","2/6",0.408938949089415,0.999996410385388,0,0,1.71025867786867,1.52929518581581,"KDM3A;PNPO"
"Atrioventricular Valve Formation (GO:0003190)","2/6",0.408938949089415,0.999996410385388,0,0,1.71025867786867,1.52929518581581,"HEY1;ZFPM1"
"Cardiac Pacemaker Cell Development (GO:0060926)","2/6",0.408938949089415,0.999996410385388,0,0,1.71025867786867,1.52929518581581,"MAML1;TBX3"
"Cellular Hypotonic Response (GO:0071476)","2/6",0.408938949089415,0.999996410385388,0,0,1.71025867786867,1.52929518581581,"STK39;SLC4A11"
"Cellular Response To Hepatocyte Growth Factor Stimulus (GO:0035729)","2/6",0.408938949089415,0.999996410385388,0,0,1.71025867786867,1.52929518581581,"TDGF1;BCAR1"
"Cellular Response To Histamine (GO:0071420)","2/6",0.408938949089415,0.999996410385388,0,0,1.71025867786867,1.52929518581581,"DIAPH1;DHX8"
"Cellular Response To Laminar Fluid Shear Stress (GO:0071499)","2/6",0.408938949089415,0.999996410385388,0,0,1.71025867786867,1.52929518581581,"MAP2K5;NFE2L2"
"Choline Transport (GO:0015871)","2/6",0.408938949089415,0.999996410385388,0,0,1.71025867786867,1.52929518581581,"SLC44A4;SLC44A1"
"Citrulline Metabolic Process (GO:0000052)","2/6",0.408938949089415,0.999996410385388,0,0,1.71025867786867,1.52929518581581,"DDAH1;CAD"
"Dense Core Granule Cytoskeletal Transport (GO:0099519)","2/6",0.408938949089415,0.999996410385388,0,0,1.71025867786867,1.52929518581581,"KIF1C;TANC2"
"Development Of Primary Female Sexual Characteristics (GO:0046545)","2/6",0.408938949089415,0.999996410385388,0,0,1.71025867786867,1.52929518581581,"NUP107;LHFPL2"
"Dorsal Aorta Development (GO:0035907)","2/6",0.408938949089415,0.999996410385388,0,0,1.71025867786867,1.52929518581581,"HEY1;BMPR1A"
"Dorsal Aorta Morphogenesis (GO:0035912)","2/6",0.408938949089415,0.999996410385388,0,0,1.71025867786867,1.52929518581581,"HEY1;BMPR1A"
"Enteric Nervous System Development (GO:0048484)","2/6",0.408938949089415,0.999996410385388,0,0,1.71025867786867,1.52929518581581,"SOX10;PHACTR4"
"Establishment Of Mitotic Sister Chromatid Cohesion (GO:0034087)","2/6",0.408938949089415,0.999996410385388,0,0,1.71025867786867,1.52929518581581,"NIPBL;SMC3"
"Fatty Acid Elongation, Monounsaturated Fatty Acid (GO:0034625)","2/6",0.408938949089415,0.999996410385388,0,0,1.71025867786867,1.52929518581581,"ELOVL2;ELOVL6"
"Fatty Acid Elongation, Polyunsaturated Fatty Acid (GO:0034626)","2/6",0.408938949089415,0.999996410385388,0,0,1.71025867786867,1.52929518581581,"ELOVL2;ELOVL6"
"Fatty Acid Elongation, Saturated Fatty Acid (GO:0019367)","2/6",0.408938949089415,0.999996410385388,0,0,1.71025867786867,1.52929518581581,"ELOVL2;ELOVL6"
"Fatty Acid Elongation, Unsaturated Fatty Acid (GO:0019368)","2/6",0.408938949089415,0.999996410385388,0,0,1.71025867786867,1.52929518581581,"ELOVL2;ELOVL6"
"Forebrain Neuron Development (GO:0021884)","2/6",0.408938949089415,0.999996410385388,0,0,1.71025867786867,1.52929518581581,"RAPGEF2;PLXNA3"
"Glycogen Catabolic Process (GO:0005980)","2/6",0.408938949089415,0.999996410385388,0,0,1.71025867786867,1.52929518581581,"RB1CC1;PYGL"
"Heart Trabecula Formation (GO:0060347)","2/6",0.408938949089415,0.999996410385388,0,0,1.71025867786867,1.52929518581581,"HEY1;POLR2D"
"Histidine Catabolic Process (GO:0006548)","2/6",0.408938949089415,0.999996410385388,0,0,1.71025867786867,1.52929518581581,"CARNMT1;HNMT"
"Histidine Metabolic Process (GO:0006547)","2/6",0.408938949089415,0.999996410385388,0,0,1.71025867786867,1.52929518581581,"CARNMT1;HNMT"
"Histone H4-K12 Acetylation (GO:0043983)","2/6",0.408938949089415,0.999996410385388,0,0,1.71025867786867,1.52929518581581,"ING5;JADE3"
"Hypotonic Response (GO:0006971)","2/6",0.408938949089415,0.999996410385388,0,0,1.71025867786867,1.52929518581581,"STK39;SLC4A11"
"Insulin Secretion Involved In Cellular Response To Glucose Stimulus (GO:0035773)","2/6",0.408938949089415,0.999996410385388,0,0,1.71025867786867,1.52929518581581,"PTPRN2;RAB11FIP5"
"Intracellular Triglyceride Homeostasis (GO:0035356)","2/6",0.408938949089415,0.999996410385388,0,0,1.71025867786867,1.52929518581581,"FITM2;SIRT1"
"Leucine Metabolic Process (GO:0006551)","2/6",0.408938949089415,0.999996410385388,0,0,1.71025867786867,1.52929518581581,"IVD;MCCC1"
"Long-Term Synaptic Depression (GO:0060292)","2/6",0.408938949089415,0.999996410385388,0,0,1.71025867786867,1.52929518581581,"PICK1;SHANK2"
"Lymphocyte Migration Into Lymphoid Organs (GO:0097021)","2/6",0.408938949089415,0.999996410385388,0,0,1.71025867786867,1.52929518581581,"RET;NEDD9"
"Macropinocytosis (GO:0044351)","2/6",0.408938949089415,0.999996410385388,0,0,1.71025867786867,1.52929518581581,"MAPKAPK3;SNX33"
"Maintenance Of Protein Location In Extracellular Region (GO:0071694)","2/6",0.408938949089415,0.999996410385388,0,0,1.71025867786867,1.52929518581581,"LTBP1;DAND5"
"Negative Regulation Of Centriole Replication (GO:0046600)","2/6",0.408938949089415,0.999996410385388,0,0,1.71025867786867,1.52929518581581,"KAT2A;TRIM37"
"Negative Regulation Of Double-Strand Break Repair Via Nonhomologous End Joining (GO:2001033)","2/6",0.408938949089415,0.999996410385388,0,0,1.71025867786867,1.52929518581581,"TFIP11;CYREN"
"Negative Regulation Of Hematopoietic Progenitor Cell Differentiation (GO:1901533)","2/6",0.408938949089415,0.999996410385388,0,0,1.71025867786867,1.52929518581581,"METTL14;MYB"
"Negative Regulation Of Telomere Capping (GO:1904354)","2/6",0.408938949089415,0.999996410385388,0,0,1.71025867786867,1.52929518581581,"RAD50;TERF2"
